id,카드번호,1개당 판매금액,product_code,purchase_time,seller_name,총판매금액,total_purchaseea,고객ID,사업자등록번호
285,832-8847-7656,700000,리빙,2024-04-05,모던홈,1400000,2,ohsiwoo234,106-81-54897
286,857-7882-7770,29800,도서,2024-04-22,길벗,59600,2,parkdoyun345,105-81-69021
287,247-2596-5623,12800,도서,2024-04-18,열린책들,38400,3,parkyejun678,101-81-90181
288,354-2077-6032,958000,전자기기,2024-04-29,삼성전자,1916000,2,sonminseo901,124-81-00998
289,834-2467-5017,1610000,패션,2024-04-12,아구찜,4830000,3,yoondoyun012,120-81-79834
290,996-1567-2673,14900,식품,2024-04-14,(주)해맑음푸드,29800,2,yoonhajun789,137-86-46087
291,118-8816-4816,400000,패션,2024-04-14,노스페이스,1200000,3,choihaeun456,110-81-27101
292,499-3145-1794,24000,도서,2024-04-24,길벗,24000,1,choiseowoo789,105-81-69021
293,496-8313-4846,29800,도서,2024-04-15,길벗,59600,2,hwangseoah123,105-81-69021
294,393-8890-6519,62300,패션,2024-04-06,노스페이스,124600,2,junghajin890,110-81-27101
295,989-4024-3564,4900000,패션,2024-04-02,아구찜,9800000,2,jungjiho567,120-81-79834
296,897-7580-1220,28000,식품,2024-04-27,도드람양돈협동조합,56000,2,kangjia901,126-82-04416
297,604-1325-7579,22000,도서,2024-04-02,열린책들,22000,1,kangsoyul678,101-81-90181
298,326-6430-8907,1100000,리빙,2024-04-12,모던홈,3300000,3,kimminjun123,106-81-54897
299,667-9801-5998,350000,전자기기,2024-04-03,삼성전자,700000,2,kimtaewoo456,124-81-00998
300,401-4344-4672,239000,패션,2024-04-15,나이스,478000,2,kwonhayul345,211-81-30457
301,440-9325-8184,118300,패션,2024-04-30,디스이즈네버댓,236600,2,leejian567,361-86-01005
302,338-3064-9348,39600,식품,2024-04-04,농심,79200,2,leeseoyeon234,118-81-03914
303,589-3176-5724,26000,식품,2024-04-07,롯데칠성음료,78000,3,limyuna890,214-81-07770
304,552-1199-3545,24000,도서,2024-04-09,길벗,24000,1,nohjunhyuk012,105-81-69021
305,832-8847-7656,118300,패션,2024-04-04,디스이즈네버댓,118300,1,ohsiwoo234,361-86-01005
306,857-7882-7770,13800,도서,2024-04-07,열린책들,27600,2,parkdoyun345,101-81-90181
307,247-2596-5623,24000,도서,2024-04-12,길벗,48000,2,parkyejun678,105-81-69021
308,354-2077-6032,17700,도서,2024-04-07,길벗,35400,2,sonminseo901,105-81-69021
309,834-2467-5017,239000,패션,2024-04-03,나이스,717000,3,yoondoyun012,211-81-30457
310,996-1567-2673,28000,식품,2024-04-16,도드람양돈협동조합,28000,1,yoonhajun789,126-82-04416
311,118-8816-4816,52030,공구,2024-04-01,Bosch,52030,1,choihaeun456,314-81-70874
312,499-3145-1794,530000,전자기기,2024-04-11,소니코리아(주),1060000,2,choiseowoo789,106-81-23810
313,496-8313-4846,115000,패션,2024-04-17,나이스,115000,1,hwangseoah123,211-81-30457
314,393-8890-6519,240000,전자기기,2024-04-03,캐리어,240000,1,junghajin890,141-03-86047
315,989-4024-3564,239000,패션,2024-04-22,나이스,239000,1,jungjiho567,211-81-30457
316,897-7580-1220,62300,패션,2024-04-19,노스페이스,62300,1,kangjia901,110-81-27101
317,604-1325-7579,150000,리빙,2024-04-03,모던홈,450000,3,kangsoyul678,106-81-54897
318,326-6430-8907,69000,리빙,2024-04-07,모던홈,138000,2,kimminjun123,106-81-54897
319,667-9801-5998,128400,공구,2024-04-03,Bosch,385200,3,kimtaewoo456,314-81-70874
320,401-4344-4672,419000,전자기기,2024-04-11,알파스캔,1257000,3,kwonhayul345,116-81-50968
321,440-9325-8184,28000,식품,2024-04-04,(주)해맑음푸드,56000,2,leejian567,137-86-46087
322,338-3064-9348,62300,패션,2024-04-19,노스페이스,124600,2,leeseoyeon234,110-81-27101
323,589-3176-5724,700000,전자기기,2024-04-05,삼성전자,2100000,3,limyuna890,124-81-00998
324,552-1199-3545,1610000,패션,2024-04-08,아구찜,1610000,1,nohjunhyuk012,120-81-79834
325,832-8847-7656,22000,도서,2024-04-05,열린책들,66000,3,ohsiwoo234,101-81-90181
326,857-7882-7770,26000,식품,2024-04-11,롯데칠성음료,26000,1,parkdoyun345,214-81-07770
327,247-2596-5623,600000,전자기기,2024-04-22,위니아,1800000,3,parkyejun678,290-85-00804
328,354-2077-6032,239000,패션,2024-04-16,나이스,478000,2,sonminseo901,211-81-30457
329,834-2467-5017,39600,식품,2024-04-04,농심,39600,1,yoondoyun012,118-81-03914
330,996-1567-2673,43900,식품,2024-04-21,농협,43900,1,yoonhajun789,119-85-45180
331,118-8816-4816,22000,도서,2024-04-16,열린책들,44000,2,choihaeun456,101-81-90181
332,499-3145-1794,142800,공구,2024-04-15,Bosch,142800,1,choiseowoo789,314-81-70874
333,496-8313-4846,39600,식품,2024-04-03,농심,118800,3,hwangseoah123,118-81-03914
334,393-8890-6519,45000,리빙,2024-04-25,모던홈,45000,1,junghajin890,106-81-54897
335,989-4024-3564,199000,공구,2024-04-29,Bosch,398000,2,jungjiho567,314-81-70874
336,897-7580-1220,22000,도서,2024-04-19,열린책들,44000,2,kangjia901,101-81-90181
337,604-1325-7579,43900,식품,2024-04-04,농협,131700,3,kangsoyul678,119-85-45180
338,326-6430-8907,530000,전자기기,2024-04-26,소니코리아(주),530000,1,kimminjun123,106-81-23810
339,667-9801-5998,13800,도서,2024-04-03,열린책들,13800,1,kimtaewoo456,101-81-90181
340,401-4344-4672,12800,도서,2024-04-02,열린책들,25600,2,kwonhayul345,101-81-90181
341,440-9325-8184,700000,리빙,2024-04-19,모던홈,2100000,3,leejian567,106-81-54897
342,338-3064-9348,648000,전자기기,2024-04-23,엠지텍,1296000,2,leeseoyeon234,135-81-89784
343,589-3176-5724,14400,식품,2024-04-17,팔도,43200,3,limyuna890,308-81-03161
344,552-1199-3545,700000,리빙,2024-04-14,모던홈,1400000,2,nohjunhyuk012,106-81-54897
345,832-8847-7656,14900,식품,2024-04-09,(주)해맑음푸드,14900,1,ohsiwoo234,137-86-46087
346,857-7882-7770,7800,식품,2024-04-29,풀무원,23400,3,parkdoyun345,315-81-01744
347,247-2596-5623,52030,공구,2024-04-23,Bosch,52030,1,parkyejun678,314-81-70874
348,354-2077-6032,400000,패션,2024-04-30,노스페이스,1200000,3,sonminseo901,110-81-27101
349,834-2467-5017,142800,공구,2024-04-17,Bosch,285600,2,yoondoyun012,314-81-70874
350,996-1567-2673,39600,식품,2024-04-13,농심,39600,1,yoonhajun789,118-81-03914
351,118-8816-4816,4900000,패션,2024-05-23,아구찜,9800000,2,choihaeun456,126-82-04416
352,499-3145-1794,142800,공구,2024-05-02,Bosch,428400,3,choiseowoo789,101-81-90181
353,496-8313-4846,530000,전자기기,2024-05-19,소니코리아(주),1590000,3,hwangseoah123,214-21-07412
354,393-8890-6519,4900000,패션,2024-05-25,아구찜,4900000,1,junghajin890,361-86-01005
355,989-4024-3564,39500,식품,2024-05-06,(주)횡성명품한우유통사업단,39500,1,jungjiho567,314-81-70874
356,897-7580-1220,45000,리빙,2024-05-04,모던홈,90000,2,kangjia901,110-81-27101
357,604-1325-7579,13800,도서,2024-05-10,열린책들,13800,1,kangsoyul678,110-81-27101
358,326-6430-8907,1100000,리빙,2024-05-25,모던홈,1100000,1,kimminjun123,105-81-69021
359,667-9801-5998,240000,전자기기,2024-05-29,캐리어,480000,2,kimtaewoo456,105-81-69021
360,401-4344-4672,21000,도서,2024-05-05,길벗,42000,2,kwonhayul345,105-81-69021
361,440-9325-8184,29000,도서,2024-05-10,길벗,29000,1,leejian567,314-81-70874
362,338-3064-9348,14900,식품,2024-05-28,(주)해맑음푸드,29800,2,leeseoyeon234,315-81-01744
363,589-3176-5724,239000,패션,2024-05-30,나이스,478000,2,limyuna890,101-81-90181
364,552-1199-3545,75000,리빙,2024-05-27,모던홈,225000,3,nohjunhyuk012,137-86-46087
365,832-8847-7656,200000,패션,2024-05-11,아디오스,400000,2,ohsiwoo234,105-81-69021
366,857-7882-7770,239000,패션,2024-05-31,나이스,717000,3,parkdoyun345,361-86-01005
367,247-2596-5623,800000,리빙,2024-05-19,모던홈,2400000,3,parkyejun678,106-81-54897
368,354-2077-6032,14900,식품,2024-05-25,(주)해맑음푸드,44700,3,sonminseo901,105-81-69021
369,834-2467-5017,98270,공구,2024-05-05,Bosch,196540,2,yoondoyun012,120-81-79834
370,996-1567-2673,139000,패션,2024-05-09,아디오스,417000,3,yoonhajun789,141-03-86047
371,118-8816-4816,419000,전자기기,2024-05-19,알파스캔,419000,1,choihaeun456,110-81-27101
372,499-3145-1794,4900000,패션,2024-05-04,아구찜,4900000,1,choiseowoo789,214-86-79828
373,496-8313-4846,139000,패션,2024-05-05,아디오스,139000,1,hwangseoah123,110-81-27101
374,393-8890-6519,13800,도서,2024-05-06,열린책들,41400,3,junghajin890,314-81-70874
375,989-4024-3564,36000,공구,2024-05-14,Bosch,72000,2,jungjiho567,308-81-03161
376,897-7580-1220,934410,공구,2024-05-18,Bosch,2803230,3,kangjia901,361-86-01005
377,604-1325-7579,800000,리빙,2024-05-07,모던홈,800000,1,kangsoyul678,120-81-79834
378,326-6430-8907,2690000,전자기기,2024-05-03,LG전자,5380000,2,kimminjun123,119-85-45180
379,667-9801-5998,530000,전자기기,2024-05-07,소니코리아(주),1060000,2,kimtaewoo456,116-81-50968
380,401-4344-4672,200000,패션,2024-05-18,아디오스,600000,3,kwonhayul345,106-81-54897
381,440-9325-8184,21000,도서,2024-05-18,길벗,21000,1,leejian567,314-81-70874
382,338-3064-9348,300000,전자기기,2024-05-31,위니아,900000,3,leeseoyeon234,106-81-54897
383,589-3176-5724,29000,도서,2024-05-02,길벗,87000,3,limyuna890,214-21-07412
384,552-1199-3545,29800,도서,2024-05-24,길벗,29800,1,nohjunhyuk012,308-81-03161
385,832-8847-7656,14400,식품,2024-05-31,팔도,28800,2,ohsiwoo234,119-85-45180
386,857-7882-7770,51600,식품,2024-05-21,(주)동원엔터프라이즈,51600,1,parkdoyun345,211-81-30457
387,247-2596-5623,1610000,패션,2024-05-25,아구찜,3220000,2,parkyejun678,118-81-03914
388,354-2077-6032,22000,도서,2024-05-01,열린책들,66000,3,sonminseo901,106-81-54897
389,834-2467-5017,4900000,패션,2024-05-07,아구찜,4900000,1,yoondoyun012,116-81-50968
390,996-1567-2673,134000,공구,2024-05-11,Bosch,402000,3,yoonhajun789,105-81-69021
391,118-8816-4816,600000,전자기기,2024-05-24,위니아,600000,1,choihaeun456,361-86-01005
392,499-3145-1794,39600,식품,2024-05-19,농심,118800,3,choiseowoo789,105-81-69021
393,496-8313-4846,1610000,패션,2024-05-23,아구찜,3220000,2,hwangseoah123,106-81-54897
394,393-8890-6519,1100000,리빙,2024-05-08,모던홈,1100000,1,junghajin890,361-86-01005
395,989-4024-3564,43900,식품,2024-05-08,농협,131700,3,jungjiho567,314-81-70874
396,897-7580-1220,115000,패션,2024-05-19,나이스,115000,1,kangjia901,141-03-86047
397,604-1325-7579,75000,리빙,2024-05-09,모던홈,150000,2,kangsoyul678,110-81-27101
398,326-6430-8907,115000,패션,2024-05-25,나이스,115000,1,kimminjun123,101-81-90181
399,667-9801-5998,28000,식품,2024-05-25,도드람양돈협동조합,28000,1,kimtaewoo456,105-81-69021
400,401-4344-4672,2690000,전자기기,2024-05-14,LG전자,2690000,1,kwonhayul345,315-81-01744
401,440-9325-8184,29800,도서,2024-05-09,길벗,29800,1,leejian567,211-81-30457
402,338-3064-9348,4900000,패션,2024-05-31,아구찜,4900000,1,leeseoyeon234,105-81-69021
403,589-3176-5724,26000,식품,2024-05-12,롯데칠성음료,52000,2,limyuna890,106-81-54897
404,552-1199-3545,239000,패션,2024-05-16,나이스,239000,1,nohjunhyuk012,141-03-86047
405,832-8847-7656,300000,전자기기,2024-05-04,위니아,600000,2,ohsiwoo234,106-81-54897
406,857-7882-7770,62300,패션,2024-05-06,노스페이스,62300,1,parkdoyun345,105-81-69021
407,247-2596-5623,36000,공구,2024-05-20,Bosch,72000,2,parkyejun678,101-81-90181
408,354-2077-6032,28000,식품,2024-05-02,(주)해맑음푸드,84000,3,sonminseo901,124-81-00998
409,834-2467-5017,43900,식품,2024-05-06,농협,131700,3,yoondoyun012,120-81-79834
410,996-1567-2673,185780,공구,2024-05-06,Bosch,557340,3,yoonhajun789,137-86-46087
411,118-8816-4816,22000,도서,2024-05-27,열린책들,44000,2,choihaeun456,110-81-27101
412,499-3145-1794,194200,공구,2024-05-04,Bosch,194200,1,choiseowoo789,105-81-69021
413,496-8313-4846,4900000,패션,2024-05-31,아구찜,4900000,1,hwangseoah123,105-81-69021
414,393-8890-6519,150000,리빙,2024-05-01,모던홈,300000,2,junghajin890,110-81-27101
415,989-4024-3564,530000,전자기기,2024-05-23,소니코리아(주),530000,1,jungjiho567,120-81-79834
416,897-7580-1220,22000,도서,2024-05-05,열린책들,44000,2,kangjia901,126-82-04416
417,604-1325-7579,139000,패션,2024-05-27,아디오스,278000,2,kangsoyul678,101-81-90181
418,326-6430-8907,39600,식품,2024-05-07,농심,79200,2,kimminjun123,106-81-54897
419,667-9801-5998,17700,도서,2024-05-09,길벗,35400,2,kimtaewoo456,124-81-00998
420,401-4344-4672,1100000,리빙,2024-05-12,모던홈,2200000,2,kwonhayul345,211-81-30457
421,440-9325-8184,115000,패션,2024-05-03,나이스,230000,2,leejian567,361-86-01005
422,338-3064-9348,700000,리빙,2024-05-17,모던홈,2100000,3,leeseoyeon234,118-81-03914
423,589-3176-5724,14900,식품,2024-05-28,(주)해맑음푸드,29800,2,limyuna890,214-81-07770
424,552-1199-3545,13800,도서,2024-05-26,열린책들,13800,1,nohjunhyuk012,105-81-69021
425,832-8847-7656,14400,식품,2024-05-13,팔도,43200,3,ohsiwoo234,361-86-01005
426,857-7882-7770,194200,공구,2024-05-09,Bosch,582600,3,parkdoyun345,101-81-90181
427,247-2596-5623,62300,패션,2024-05-14,노스페이스,186900,3,parkyejun678,105-81-69021
428,354-2077-6032,700000,전자기기,2024-05-23,삼성전자,2100000,3,sonminseo901,105-81-69021
429,834-2467-5017,39500,식품,2024-05-10,(주)횡성명품한우유통사업단,79000,2,yoondoyun012,211-81-30457
430,996-1567-2673,39500,식품,2024-05-19,(주)횡성명품한우유통사업단,118500,3,yoonhajun789,126-82-04416
431,118-8816-4816,934410,공구,2024-05-08,Bosch,1868820,2,choihaeun456,314-81-70874
432,499-3145-1794,14900,식품,2024-05-28,(주)해맑음푸드,29800,2,choiseowoo789,106-81-23810
433,496-8313-4846,300000,전자기기,2024-05-31,위니아,900000,3,hwangseoah123,211-81-30457
434,393-8890-6519,4900000,패션,2024-05-05,아구찜,4900000,1,junghajin890,141-03-86047
435,989-4024-3564,194200,공구,2024-05-21,Bosch,388400,2,jungjiho567,211-81-30457
436,897-7580-1220,13800,도서,2024-05-29,열린책들,27600,2,kangjia901,110-81-27101
437,604-1325-7579,800000,리빙,2024-05-29,모던홈,1600000,2,kangsoyul678,106-81-54897
438,326-6430-8907,150000,리빙,2024-05-14,모던홈,150000,1,kimminjun123,106-81-54897
439,667-9801-5998,240000,전자기기,2024-05-11,캐리어,480000,2,kimtaewoo456,314-81-70874
440,401-4344-4672,419000,전자기기,2024-05-16,알파스캔,838000,2,kwonhayul345,116-81-50968
441,440-9325-8184,51600,식품,2024-05-17,(주)동원엔터프라이즈,51600,1,leejian567,137-86-46087
442,338-3064-9348,700000,전자기기,2024-05-09,삼성전자,1400000,2,leeseoyeon234,110-81-27101
443,589-3176-5724,28000,식품,2024-05-29,도드람양돈협동조합,28000,1,limyuna890,124-81-00998
444,552-1199-3545,29800,도서,2024-05-28,길벗,59600,2,nohjunhyuk012,120-81-79834
445,832-8847-7656,1100000,리빙,2024-05-22,모던홈,2200000,2,ohsiwoo234,101-81-90181
446,857-7882-7770,28000,식품,2024-05-11,도드람양돈협동조합,28000,1,parkdoyun345,214-81-07770
447,247-2596-5623,14400,식품,2024-05-12,팔도,14400,1,parkyejun678,290-85-00804
448,354-2077-6032,14900,식품,2024-05-13,(주)해맑음푸드,44700,3,sonminseo901,211-81-30457
449,834-2467-5017,300000,전자기기,2024-05-23,위니아,900000,3,yoondoyun012,118-81-03914
450,996-1567-2673,239000,패션,2024-05-08,나이스,239000,1,yoonhajun789,119-85-45180
451,118-8816-4816,24000,도서,2024-05-04,길벗,48000,2,choihaeun456,101-81-90181
452,499-3145-1794,648000,전자기기,2024-05-12,엠지텍,1296000,2,choiseowoo789,314-81-70874
453,496-8313-4846,185780,공구,2024-05-09,Bosch,557340,3,hwangseoah123,118-81-03914
454,393-8890-6519,200000,패션,2024-05-02,아디오스,400000,2,junghajin890,106-81-54897
455,989-4024-3564,134000,공구,2024-05-16,Bosch,268000,2,jungjiho567,314-81-70874
456,897-7580-1220,239000,패션,2024-05-24,나이스,717000,3,kangjia901,101-81-90181
457,604-1325-7579,118300,패션,2024-05-24,디스이즈네버댓,236600,2,kangsoyul678,119-85-45180
458,326-6430-8907,934410,공구,2024-05-04,Bosch,2803230,3,kimminjun123,106-81-23810
459,667-9801-5998,14400,식품,2024-05-09,팔도,28800,2,kimtaewoo456,101-81-90181
460,401-4344-4672,150000,리빙,2024-05-04,모던홈,300000,2,kwonhayul345,101-81-90181
461,440-9325-8184,13800,도서,2024-05-05,열린책들,41400,3,leejian567,106-81-54897
462,338-3064-9348,118300,패션,2024-05-30,디스이즈네버댓,236600,2,leeseoyeon234,135-81-89784
463,589-3176-5724,800000,리빙,2024-05-28,모던홈,1600000,2,limyuna890,308-81-03161
464,552-1199-3545,12800,도서,2024-05-26,열린책들,25600,2,nohjunhyuk012,106-81-54897
465,832-8847-7656,700000,리빙,2024-05-09,모던홈,1400000,2,ohsiwoo234,137-86-46087
466,857-7882-7770,400000,패션,2024-05-25,노스페이스,1200000,3,parkdoyun345,315-81-01744
467,247-2596-5623,400000,패션,2024-05-29,노스페이스,800000,2,parkyejun678,314-81-70874
468,354-2077-6032,150000,리빙,2024-05-05,모던홈,300000,2,sonminseo901,110-81-27101
469,834-2467-5017,118300,패션,2024-05-07,디스이즈네버댓,118300,1,yoondoyun012,314-81-70874
470,996-1567-2673,150000,리빙,2024-05-16,모던홈,450000,3,yoonhajun789,118-81-03914
471,118-8816-4816,39600,식품,2024-05-29,농심,79200,2,choihaeun456,126-82-04416
472,499-3145-1794,7800,식품,2024-05-31,풀무원,23400,3,choiseowoo789,101-81-90181
473,496-8313-4846,118300,패션,2024-05-04,디스이즈네버댓,354900,3,hwangseoah123,214-21-07412
474,393-8890-6519,29800,도서,2024-05-12,길벗,29800,1,junghajin890,361-86-01005
475,989-4024-3564,62300,패션,2024-05-25,노스페이스,186900,3,jungjiho567,314-81-70874
476,897-7580-1220,12800,도서,2024-05-16,열린책들,12800,1,kangjia901,110-81-27101
477,604-1325-7579,120000,리빙,2024-05-19,모던홈,120000,1,kangsoyul678,110-81-27101
478,326-6430-8907,1610000,패션,2024-05-06,아구찜,1610000,1,kimminjun123,105-81-69021
479,667-9801-5998,14400,식품,2024-05-23,팔도,28800,2,kimtaewoo456,105-81-69021
480,401-4344-4672,43900,식품,2024-05-31,농협,87800,2,kwonhayul345,105-81-69021
481,440-9325-8184,69000,리빙,2024-05-20,모던홈,138000,2,leejian567,314-81-70874
482,338-3064-9348,7800,식품,2024-05-11,풀무원,23400,3,leeseoyeon234,315-81-01744
483,589-3176-5724,194200,공구,2024-05-05,Bosch,388400,2,limyuna890,101-81-90181
484,552-1199-3545,75000,리빙,2024-05-28,모던홈,150000,2,nohjunhyuk012,137-86-46087
485,832-8847-7656,800000,리빙,2024-05-01,모던홈,1600000,2,ohsiwoo234,105-81-69021
486,857-7882-7770,14400,식품,2024-05-27,팔도,28800,2,parkdoyun345,361-86-01005
487,247-2596-5623,26000,식품,2024-05-22,롯데칠성음료,52000,2,parkyejun678,106-81-54897
488,354-2077-6032,22000,도서,2024-05-16,열린책들,44000,2,sonminseo901,105-81-69021
489,834-2467-5017,39600,식품,2024-05-23,농심,118800,3,yoondoyun012,120-81-79834
490,996-1567-2673,7800,식품,2024-05-09,풀무원,15600,2,yoonhajun789,141-03-86047
491,118-8816-4816,1100000,리빙,2024-05-18,모던홈,2200000,2,choihaeun456,110-81-27101
492,499-3145-1794,28000,식품,2024-05-23,(주)해맑음푸드,84000,3,choiseowoo789,214-86-79828
493,496-8313-4846,39600,식품,2024-05-28,농심,79200,2,hwangseoah123,110-81-27101
494,393-8890-6519,62300,패션,2024-05-19,노스페이스,124600,2,junghajin890,314-81-70874
495,989-4024-3564,142800,공구,2024-05-12,Bosch,142800,1,jungjiho567,308-81-03161
496,897-7580-1220,240000,전자기기,2024-05-28,캐리어,480000,2,kangjia901,361-86-01005
497,604-1325-7579,200000,패션,2024-05-05,아디오스,600000,3,kangsoyul678,120-81-79834
498,326-6430-8907,14900,식품,2024-05-10,(주)해맑음푸드,44700,3,kimminjun123,119-85-45180
499,667-9801-5998,22000,도서,2024-05-04,열린책들,22000,1,kimtaewoo456,116-81-50968
500,401-4344-4672,62300,패션,2024-05-21,노스페이스,124600,2,kwonhayul345,106-81-54897
